x_pos,y_pos
192.94745884282787,261.9133798404778
193.40610366620783,255.93093511227622
193.86474848958778,249.94849038407466
194.32339331296774,243.9660456558731
194.7820381363477,237.98360092767155
195.24068295972765,232.00115619947
195.6993277831076,226.01871147126843
196.15797260648756,220.03626674306688
196.61661742986752,214.05382201486532
197.07526225324747,208.07137728666376
197.53390707662743,202.0889325584622
197.99255190000738,196.10648783026065
198.45119672338734,190.1240431020591
198.9098415467673,184.14159837385753
199.36848637014725,178.15915364565598
199.8271311935272,172.17670891745442
200.28577601690716,166.19426418925286
200.74442084028712,160.2118194610513
201.20306566366708,154.22937473284975
201.66171048704703,148.2469300046482
202.120355310427,142.26448527644663
202.57900013380694,136.28204054824508
203.0376449571869,130.29959582004352
203.49628978056685,124.31715109184195
203.9549346039468,118.33470636364038
204.41357942732677,112.35226163543881
204.87222425070672,106.36981690723724
205.33086907408668,100.38737217903567
205.78951389746663,94.4049274508341
206.2481587208466,88.42248272263252
206.70680354422655,82.44003799443095
207.1654483676065,76.45759326622938
207.62409319098646,70.47514853802781
208.0827380143664,64.49270380982624
208.54138283774637,58.51025908162467
209.00002766112632,52.527814353423096
209.45867248450628,46.545369625221525
209.91731730788624,40.562924897019954
210.3759621312662,34.58048016881838
210.83460695464615,28.598035440616815
211.2932517780261,22.615590712415248
211.75189660140606,16.63314598421368
212.21054142478602,10.650701256012113
212.66918624816597,4.668256527810544
213.12783107154593,-1.3141882003910244
213.58647589492588,-7.296632928592593
214.04512071830584,-13.279077656794161
214.5037655416858,-19.26152238499573
214.96241036506575,-25.243967113197296
215.4210551884457,-31.226411841398864
215.87970001182566,-37.208856569600435
216.33834483520562,-43.191301297802006
216.79698965858557,-49.17374602600358
217.25563448196553,-55.15619075420515
217.71427930534549,-61.13863548240672
218.17292412872544,-67.12108021060828
218.6315689521054,-73.10352493880985
219.09021377548535,-79.08596966701143
219.5488585988653,-85.068414395213
220.00750342224526,-91.05085912341457
220.46614824562522,-97.03330385161614
220.92479306900518,-103.01574857981771
221.38343789238513,-108.99819330801928
221.8420827157651,-114.98063803622085
222.30072753914504,-120.96308276442242
222.759372362525,-126.945527492624
223.21801718590496,-132.92797222082555
223.6766620092849,-138.9104169490271
224.13530683266487,-144.89286167722867
224.59395165604482,-150.87530640543022
225.05259647942478,-156.85775113363178
225.51124130280473,-162.84019586183334
225.9698861261847,-168.8226405900349
226.42853094956465,-174.80508531823645
226.8871757729446,-180.787530046438
227.34582059632456,-186.76997477463956
227.8044654197045,-192.75241950284112
228.26311024308447,-198.73486423104268
228.72175506646442,-204.71730895924424
229.18039988984438,-210.6997536874458
229.63904471322434,-216.68219841564735
230.0976895366043,-222.6646431438489
230.55633435998425,-228.64708787205046
231.0149791833642,-234.62953260025202
231.47362400674416,-240.61197732845358
231.93226883012412,-246.59442205665513
232.39091365350407,-252.5768667848567
232.84955847688403,-258.5593115130583
233.30820330026398,-264.54175624125986
233.76684812364394,-270.52420096946145
234.2254929470239,-276.50664569766303
234.68413777040385,-282.4890904258646
235.1427825937838,-288.4715351540662
235.60142741716376,-294.4539798822678
236.06007224054372,-300.4364246104694
236.51871706392367,-306.41886933867096
236.97736188730363,-312.40131406687254
237.43600671068359,-318.38375879507413
237.89465153406354,-324.3662035232757
238.3532963574435,-330.3486482514773
238.81194118082345,-336.3310929796789
239.2705860042034,-342.31353770788047
239.72923082758336,-348.29598243608206
240.18787565096332,-354.27842716428364
240.64652047434328,-360.2608718924852
241.10516529772323,-366.2433166206868
241.5638101211032,-372.2257613488884
242.02245494448314,-378.20820607709
242.4810997678631,-384.19065080529157
242.93974459124306,-390.17309553349315
243.398389414623,-396.15554026169474
243.85703423800297,-402.1379849898963
244.31567906138292,-408.1204297180979
244.77432388476288,-414.1028744462995
245.23296870814283,-420.0853191745011
245.6916135315228,-426.06776390270267
246.15025835490275,-432.05020863090425
246.6089031782827,-438.03265335910584
247.06754800166266,-444.0150980873074
247.5261928250426,-449.997542815509
247.98483764842257,-455.9799875437106
248.44348247180253,-461.9624322719122
248.90212729518248,-467.94487700011376
249.36077211856244,-473.92732172831535
249.8194169419424,-479.90976645651693
250.27806176532235,-485.8922111847185
250.7367065887023,-491.8746559129201
251.19535141208226,-497.8571006411217
251.65399623546222,-503.8395453693233
252.11264105884217,-509.82199009752486
252.57128588222213,-515.8044348257264
253.02993070560208,-521.786879553928
253.48857552898204,-527.7693242821296
253.947220352362,-533.7517690103311
254.40586517574195,-539.7342137385327
254.8645099991219,-545.7166584667343
255.32315482250186,-551.6991031949359
255.78179964588182,-557.6815479231375
256.2404444692618,-563.6639926513391
256.69908929264176,-569.6464373795407
257.15773411602174,-575.6288821077422
257.6163789394017,-581.6113268359438
258.0750237627817,-587.5937715641454
258.5336685861617,-593.576216292347
258.9923134095417,-599.5586610205486
259.45095823292166,-605.5411057487502
259.90960305630165,-611.5235504769518
260.36824787968163,-617.5059952051533
260.8268927030616,-623.4884399333549
261.2855375264416,-629.4708846615565
261.7441823498216,-635.4533293897581
262.20282717320157,-641.4357741179597
262.66147199658155,-647.4182188461613
263.12011681996154,-653.4006635743629
263.5787616433415,-659.3831083025644
264.0374064667215,-665.365553030766
264.4960512901015,-671.3479977589676
264.9546961134815,-677.3304424871692
265.41334093686146,-683.3128872153708
265.87198576024144,-689.2953319435724
266.3306305836214,-695.277776671774
266.7892754070014,-701.2602213999755
267.2479202303814,-707.2426661281771
267.7065650537614,-713.2251108563787
268.16520987714136,-719.2075555845803
268.62385470052135,-725.1900003127819
269.08249952390133,-731.1724450409835
269.5411443472813,-737.154889769185
269.9997891706613,-743.1373344973866
270.4584339940413,-749.1197792255882
270.91707881742127,-755.1022239537898
271.37572364080125,-761.0846686819914
271.83436846418124,-767.067113410193
272.2930132875612,-773.0495581383946
272.7516581109412,-779.0320028665961
273.2103029343212,-785.0144475947977
273.6689477577012,-790.9968923229993
274.12759258108116,-796.9793370512009
274.58623740446114,-802.9617817794025
275.04488222784113,-808.9442265076041
275.5035270512211,-814.9266712358057
275.9621718746011,-820.9091159640072
276.4208166979811,-826.8915606922088
276.87946152136107,-832.8740054204104
277.33810634474105,-838.856450148612
277.79675116812103,-844.8388948768136
278.255395991501,-850.8213396050152
278.714040814881,-856.8037843332168
279.172685638261,-862.7862290614183
279.63133046164097,-868.7686737896199
280.08997528502096,-874.7511185178215
280.54862010840094,-880.7335632460231
281.0072649317809,-886.7160079742247
281.4659097551609,-892.6984527024263
281.9245545785409,-898.6808974306279
282.3831994019209,-904.6633421588294
282.84184422530086,-910.645786887031
283.30048904868084,-916.6282316152326
283.75913387206083,-922.6106763434342
284.2177786954408,-928.5931210716358
284.6764235188208,-934.5755657998374
285.1350683422008,-940.558010528039
285.59371316558077,-946.5404552562405
286.05235798896075,-952.5228999844421
286.51100281234073,-958.5053447126437
286.9696476357207,-964.4877894408453
287.4282924591007,-970.4702341690469
287.8869372824807,-976.4526788972485
288.3455821058607,-982.43512362545
288.80422692924066,-988.4175683536516
289.26287175262064,-994.4000130818532
289.7215165760006,-1000.3824578100548
290.1801613993806,-1006.3649025382564
290.6388062227606,-1012.347347266458
291.0974510461406,-1018.3297919946596
291.55609586952056,-1024.3122367228611
292.01474069290055,-1030.2946814510626
292.47338551628053,-1036.277126179264
292.9320303396605,-1042.2595709074656
293.3906751630405,-1048.242015635667
293.8493199864205,-1054.2244603638685
294.30796480980047,-1060.20690509207
294.76660963318045,-1066.1893498202714
295.22525445656044,-1072.171794548473
295.6838992799404,-1078.1542392766744
296.1425441033204,-1084.1366840048759
296.6011889267004,-1090.1191287330773
297.0598337500804,-1096.1015734612788
297.51847857346036,-1102.0840181894803
297.97712339684034,-1108.0664629176817
298.4357682202203,-1114.0489076458832
298.8944130436003,-1120.0313523740847
299.3530578669803,-1126.0137971022862
299.8117026903603,-1131.9962418304876
300.27034751374026,-1137.978686558689
300.72899233712025,-1143.9611312868906
301.18763716050023,-1149.943576015092
301.6462819838802,-1155.9260207432935
302.1049268072602,-1161.908465471495
302.5635716306402,-1167.8909101996965
303.02221645402017,-1173.873354927898
303.48086127740015,-1179.8557996560994
303.93950610078014,-1185.8382443843009
304.3981509241601,-1191.8206891125024
304.8567957475401,-1197.8031338407038
305.3154405709201,-1203.7855785689053
305.7740853943001,-1209.7680232971068
306.23273021768006,-1215.7504680253082
306.69137504106004,-1221.7329127535097
307.15001986444,-1227.7153574817112
307.60866468782,-1233.6978022099127
308.0673095112,-1239.6802469381141
308.52595433458,-1245.6626916663156
308.98459915795996,-1251.645136394517
309.44324398133995,-1257.6275811227185
309.90188880471993,-1263.61002585092
310.3605336280999,-1269.5924705791215
310.8191784514799,-1275.574915307323
311.2778232748599,-1281.5573600355244
311.73646809823987,-1287.539804763726
312.19511292161985,-1293.5222494919274
312.65375774499984,-1299.5046942201288
313.1124025683798,-1305.4871389483303
313.5710473917598,-1311.4695836765318
314.0296922151398,-1317.4520284047333
314.4883370385198,-1323.4344731329347
314.94698186189976,-1329.4169178611362
315.40562668527974,-1335.3993625893377
315.8642715086597,-1341.3818073175391
316.3229163320397,-1347.3642520457406
316.7815611554197,-1353.346696773942
317.2402059787997,-1359.3291415021436
317.69885080217966,-1365.311586230345
318.15749562555965,-1371.2940309585465
318.61614044893963,-1377.276475686748
319.0747852723196,-1383.2589204149494
319.5334300956996,-1389.241365143151
319.9920749190796,-1395.2238098713524
320.45071974245957,-1401.2062545995539
320.90936456583955,-1407.1886993277553
321.36800938921954,-1413.1711440559568
321.8266542125995,-1419.1535887841583
322.2852990359795,-1425.1360335123597
322.7439438593595,-1431.1184782405612
323.2025886827395,-1437.1009229687627
323.66123350611946,-1443.0833676969642
324.11987832949944,-1449.0658124251656
324.5785231528794,-1455.048257153367
325.0371679762594,-1461.0307018815686
325.4958127996394,-1467.01314660977
325.9544576230194,-1472.9955913379715
326.41310244639936,-1478.978036066173
326.87174726977935,-1484.9604807943745
327.33039209315933,-1490.942925522576
327.7890369165393,-1496.9253702507774
328.2476817399193,-1502.9078149789789
328.7063265632993,-1508.8902597071803
329.16497138667927,-1514.8727044353818
329.62361621005925,-1520.8551491635833
330.08226103343924,-1526.8375938917848
330.5409058568192,-1532.8200386199862
330.9995506801992,-1538.8024833481877
331.4581955035792,-1544.7849280763892
331.9168403269592,-1550.7673728045907
332.37548515033916,-1556.7498175327921
332.83412997371914,-1562.7322622609936
333.2927747970991,-1568.714706989195
333.7514196204791,-1574.6971517173965
334.2100644438591,-1580.679596445598
334.6687092672391,-1586.6620411737995
335.12735409061906,-1592.644485902001
335.58599891399905,-1598.6269306302024
336.04464373737903,-1604.609375358404
336.503288560759,-1610.5918200866054
336.961933384139,-1616.5742648148068
337.420578207519,-1622.5567095430083
337.87922303089897,-1628.5391542712098
338.33786785427895,-1634.5215989994113
338.79651267765894,-1640.5040437276127
339.2551575010389,-1646.4864884558142
339.7138023244189,-1652.4689331840157
340.1724471477989,-1658.4513779122171
340.6310919711789,-1664.4338226404186
341.08973679455886,-1670.41626736862
341.54838161793884,-1676.3987120968216
342.0070264413188,-1682.381156825023
342.4656712646988,-1688.3636015532245
342.9243160880788,-1694.346046281426
343.3829609114588,-1700.3284910096274
343.84160573483877,-1706.310935737829
344.30025055821875,-1712.2933804660304
344.75889538159873,-1718.2758251942319
345.2175402049787,-1724.2582699224333
345.6761850283587,-1730.2407146506348
346.1348298517387,-1736.2231593788363
346.59347467511867,-1742.2056041070377
347.05211949849866,-1748.1880488352392
347.51076432187864,-1754.1704935634407
347.9694091452586,-1760.1529382916422
348.4280539686386,-1766.1353830198436
348.8866987920186,-1772.117827748045
349.3453436153986,-1778.1002724762466
349.80398843877856,-1784.082717204448
350.26263326215854,-1790.0651619326495
350.72127808553853,-1796.047606660851
351.1799229089185,-1802.0300513890525
351.6385677322985,-1808.012496117254
352.0972125556785,-1813.9949408454554
352.55585737905847,-1819.9773855736569
353.01450220243845,-1825.9598303018583
353.47314702581843,-1831.9422750300598
353.9317918491984,-1837.9247197582613
354.3904366725784,-1843.9071644864628
354.8490814959584,-1849.8896092146642
355.30772631933837,-1855.8720539428657
355.76637114271836,-1861.8544986710672
356.22501596609834,-1867.8369433992686
356.6836607894783,-1873.8193881274701
357.1423056128583,-1879.8018328556716
357.6009504362383,-1885.784277583873
358.0595952596183,-1891.7667223120745
358.51824008299826,-1897.749167040276
358.97688490637825,-1903.7316117684775
359.43552972975823,-1909.714056496679
359.8941745531382,-1915.6965012248804
360.3528193765182,-1921.678945953082
360.8114641998982,-1927.6613906812834
361.27010902327817,-1933.6438354094848
361.72875384665815,-1939.6262801376863
362.18739867003814,-1945.6087248658878
362.6460434934181,-1951.5911695940893
363.1046883167981,-1957.5736143222907
363.5633331401781,-1963.5560590504922
364.0219779635581,-1969.5385037786937
364.48062278693806,-1975.5209485068951
364.93926761031804,-1981.5033932350966
365.397912433698,-1987.485837963298
365.856557257078,-1993.4682826914996
366.315202080458,-1999.450727419701
366.773846903838,-2005.4331721479025
367.23249172721796,-2011.415616876104
367.69113655059795,-2017.3980616043054
368.14978137397793,-2023.380506332507
368.6084261973579,-2029.3629510607084
369.0670710207379,-2035.3453957889099
369.5257158441179,-2041.3278405171113
369.98436066749787,-2047.3102852453128
370.44300549087785,-2053.2927299735143
370.90165031425784,-2059.275174701716
371.3602951376378,-2065.2576194299177
371.8189399610178,-2071.2400641581194
372.2775847843978,-2077.222508886321
372.7362296077778,-2083.2049536145228
373.19487443115776,-2089.1873983427245
373.65351925453774,-2095.169843070926
374.1121640779177,-2101.152287799128
374.5708089012977,-2107.1347325273296
375.0294537246777,-2113.1171772555313
375.4880985480577,-2119.099621983733
375.94674337143766,-2125.0820667119347
376.40538819481765,-2131.0645114401364
376.86403301819763,-2137.046956168338
377.3226778415776,-2143.0294008965398
377.7813226649576,-2149.0118456247415
378.2399674883376,-2154.994290352943
378.69861231171757,-2160.976735081145
379.15725713509755,-2166.9591798093466
379.61590195847754,-2172.9416245375483
380.0745467818575,-2178.92406926575
380.5331916052375,-2184.9065139939516
380.9918364286175,-2190.8889587221533
381.4504812519975,-2196.871403450355
381.90912607537746,-2202.8538481785567
382.36777089875744,-2208.8362929067584
382.8264157221374,-2214.81873763496
383.2850605455174,-2220.801182363162
383.7437053688974,-2226.7836270913635
384.2023501922774,-2232.7660718195652
384.66099501565736,-2238.748516547767
385.11963983903735,-2244.7309612759686
385.57828466241733,-2250.7134060041703
386.0369294857973,-2256.695850732372
386.4955743091773,-2262.6782954605737
386.9542191325573,-2268.6607401887754
387.41286395593727,-2274.643184916977
387.87150877931725,-2280.625629645179
388.33015360269724,-2286.6080743733805
388.7887984260772,-2292.5905191015822
389.2474432494572,-2298.572963829784
389.7060880728372,-2304.5554085579856
390.1647328962172,-2310.5378532861873
390.62337771959716,-2316.520298014389
391.08202254297714,-2322.5027427425907
391.5406673663571,-2328.4851874707924
391.9993121897371,-2334.467632198994
392.4579570131171,-2340.450076927196
392.9166018364971,-2346.4325216553975
393.37524665987706,-2352.414966383599
393.83389148325705,-2358.397411111801
394.29253630663703,-2364.3798558400026
394.751181130017,-2370.3623005682043
395.209825953397,-2376.344745296406
395.668470776777,-2382.3271900246077
396.12711560015697,-2388.3096347528094
396.58576042353695,-2394.292079481011
397.04440524691694,-2400.274524209213
397.5030500702969,-2406.2569689374145
397.9616948936769,-2412.239413665616
398.4203397170569,-2418.221858393818
398.8789845404369,-2424.2043031220196
399.33762936381686,-2430.1867478502213
399.79627418719684,-2436.169192578423
400.2549190105768,-2442.1516373066247
400.7135638339568,-2448.1340820348264
401.1722086573368,-2454.116526763028
401.6308534807168,-2460.09897149123
402.08949830409676,-2466.0814162194315
402.54814312747675,-2472.063860947633
403.00678795085673,-2478.046305675835
403.4654327742367,-2484.0287504040366
403.9240775976167,-2490.0111951322383
404.3827224209967,-2495.99363986044
404.84136724437667,-2501.9760845886417
405.30001206775665,-2507.9585293168434
405.75865689113664,-2513.940974045045
406.2173017145166,-2519.923418773247
406.6759465378966,-2525.9058635014485
407.1345913612766,-2531.88830822965
407.5932361846566,-2537.870752957852
408.05188100803656,-2543.8531976860536
408.51052583141654,-2549.8356424142553
408.9691706547965,-2555.818087142457
409.4278154781765,-2561.8005318706587
409.8864603015565,-2567.7829765988604
410.3451051249365,-2573.765421327062
410.80374994831647,-2579.747866055264
411.26239477169645,-2585.7303107834655
411.72103959507643,-2591.712755511667
412.1796844184564,-2597.695200239869
412.6383292418364,-2603.6776449680706
413.0969740652164,-2609.6600896962723
413.55561888859637,-2615.642534424474
414.01426371197635,-2621.6249791526757
414.47290853535634,-2627.6074238808774
414.9315533587363,-2633.589868609079
415.3901981821163,-2639.572313337281
415.8488430054963,-2645.5547580654825
416.3074878288763,-2651.537202793684
416.76613265225626,-2657.519647521886
417.22477747563624,-2663.5020922500876
417.68342229901623,-2669.4845369782893
418.1420671223962,-2675.466981706491
418.6007119457762,-2681.4494264346927
419.0593567691562,-2687.4318711628944
419.51800159253617,-2693.414315891096
419.97664641591615,-2699.3967606192978
420.43529123929613,-2705.3792053474995
420.8939360626761,-2711.361650075701
421.3525808860561,-2717.344094803903
421.8112257094361,-2723.3265395321046
422.26987053281607,-2729.3089842603063
422.72851535619606,-2735.291428988508
423.18716017957604,-2741.2738737167097
423.645805002956,-2747.2563184449114
424.104449826336,-2753.238763173113
424.563094649716,-2759.2212079013148
425.021739473096,-2765.2036526295165
425.48038429647596,-2771.186097357718
425.93902911985595,-2777.16854208592
426.39767394323593,-2783.1509868141216
426.8563187666159,-2789.1334315423233
427.3149635899959,-2795.115876270525
427.7736084133759,-2801.0983209987266
428.23225323675587,-2807.0807657269283
428.69089806013585,-2813.06321045513
429.14954288351584,-2819.0456551833317
429.6081877068958,-2825.0280999115334
430.0668325302758,-2831.010544639735
430.5254773536558,-2836.992989367937
430.9841221770358,-2842.9754340961385
431.44276700041576,-2848.9578788243402
431.90141182379574,-2854.940323552542
432.3600566471757,-2860.9227682807436
432.8187014705557,-2866.9052130089453
433.2773462939357,-2872.887657737147
433.7359911173157,-2878.8701024653487
434.19463594069566,-2884.8525471935504
434.65328076407565,-2890.834991921752
435.11192558745563,-2896.817436649954
435.5705704108356,-2902.7998813781555
436.0292152342156,-2908.7823261063572
436.4878600575956,-2914.764770834559
436.94650488097557,-2920.7472155627606
437.40514970435555,-2926.7296602909623
437.86379452773554,-2932.712105019164
438.3224393511155,-2938.6945497473657
438.7810841744955,-2944.6769944755674
439.2397289978755,-2950.659439203769
439.6983738212555,-2956.641883931971
440.15701864463546,-2962.6243286601725
440.61566346801544,-2968.606773388374
441.0743082913954,-2974.589218116576
441.5329531147754,-2980.5716628447776
441.9915979381554,-2986.5541075729793
442.4502427615354,-2992.536552301181
442.90888758491536,-2998.5189970293827
443.36753240829535,-3004.5014417575844
443.82617723167533,-3010.483886485786
444.2848220550553,-3016.466331213988
444.7434668784353,-3022.4487759421895
445.2021117018153,-3028.431220670391
445.66075652519527,-3034.413665398593
446.11940134857525,-3040.3961101267946
446.57804617195524,-3046.3785548549963
447.0366909953352,-3052.360999583198
447.4953358187152,-3058.3434443113997
447.9539806420952,-3064.3258890396014
448.4126254654752,-3070.308333767803
448.87127028885516,-3076.290778496005
449.32991511223514,-3082.2732232242065
449.7885599356151,-3088.255667952408
450.2472047589951,-3094.23811268061
450.7058495823751,-3100.2205574088116
451.1644944057551,-3106.2030021370133
451.62313922913506,-3112.185446865215
452.08178405251505,-3118.1678915934167
452.54042887589503,-3124.1503363216184
452.999073699275,-3130.13278104982
453.457718522655,-3136.115225778022
453.916363346035,-3142.0976705062235
454.37500816941497,-3148.080115234425
454.83365299279495,-3154.062559962627
455.29229781617494,-3160.0450046908286
455.7509426395549,-3166.0274494190303
456.2095874629349,-3172.009894147232
456.6682322863149,-3177.9923388754337
457.1268771096949,-3183.9747836036354
457.58552193307486,-3189.957228331837
458.04416675645484,-3195.939673060039
458.5028115798348,-3201.9221177882405
458.9614564032148,-3207.904562516442
459.4201012265948,-3213.887007244644
459.8787460499748,-3219.8694519728456
460.33739087335476,-3225.8518967010473
460.79603569673475,-3231.834341429249
461.25468052011473,-3237.8167861574507
461.7133253434947,-3243.7992308856524
462.1719701668747,-3249.781675613854
462.6306149902547,-3255.764120342056
463.08925981363467,-3261.7465650702575
463.54790463701465,-3267.729009798459
464.00654946039464,-3273.711454526661
464.4651942837746,-3279.6938992548626
464.9238391071546,-3285.6763439830643
465.3824839305346,-3291.658788711266
465.8411287539146,-3297.6412334394677
466.29977357729456,-3303.6236781676694
466.75841840067454,-3309.606122895871
467.2170632240545,-3315.5885676240728
467.6757080474345,-3321.5710123522745
468.1343528708145,-3327.553457080476
468.5929976941945,-3333.535901808678
469.05164251757446,-3339.5183465368796
469.51028734095445,-3345.5007912650813
469.96893216433443,-3351.483235993283
470.4275769877144,-3357.4656807214847
470.8862218110944,-3363.4481254496864
471.3448666344744,-3369.430570177888
471.80351145785437,-3375.4130149060898
472.26215628123435,-3381.3954596342915
472.72080110461434,-3387.377904362493
473.1794459279943,-3393.360349090695
473.6380907513743,-3399.3427938188966
474.0967355747543,-3405.3252385470983
474.5553803981343,-3411.3076832753
475.01402522151426,-3417.2901280035016
475.47267004489424,-3423.2725727317033
475.9313148682742,-3429.255017459905
476.3899596916542,-3435.2374621881067
476.8486045150342,-3441.2199069163084
477.3072493384142,-3447.20235164451
477.76589416179417,-3453.184796372712
478.22453898517415,-3459.1672411009135
478.68318380855413,-3465.1496858291152
